,timestamp,client_id,produit_id,price,quantity,revenue
9719,2022-07-11 19:47:31,160,145,17,1,17
2647,2022-10-23 16:32:31,513,114,18,3,54
5273,2022-11-16 18:28:30,396,112,12,3,36
7435,2022-09-23 19:38:34,1748,78,17,2,34
3875,2022-12-07 07:04:40,3309,64,14,5,70
5992,2022-08-28 22:29:54,2300,99,18,1,18
3328,2022-07-24 21:10:22,3967,35,12,9,108
7048,2022-10-17 18:18:22,1092,158,12,4,48
1063,2022-12-23 16:22:45,2151,237,17,9,153
6274,2022-10-31 19:49:37,2998,135,12,7,84
4713,2022-10-11 21:17:18,3066,232,12,2,24
5795,2022-07-25 21:50:12,3720,55,12,8,96
2240,2022-07-22 20:26:56,1290,239,18,1,18
6016,2022-08-19 02:51:52,533,247,12,3,36
2828,2022-08-17 20:09:37,385,57,12,7,84
5876,2022-07-09 19:45:45,1124,74,14,2,28
4316,2022-07-30 22:53:21,1210,113,18,5,90
2836,2022-11-30 21:26:50,1668,119,15,7,105
5036,2022-10-29 21:49:22,1323,70,12,3,36
4959,2022-11-22 20:17:34,977,71,18,4,72
2807,2022-07-14 23:34:21,3598,53,12,5,60
8257,2022-07-12 20:56:29,1071,181,12,9,108
7570,2022-08-20 21:51:06,3617,10,18,3,54
6853,2022-11-14 21:20:35,2366,158,12,7,84
7649,2022-12-14 20:55:57,1876,79,18,3,54
3597,2022-08-18 22:32:41,2805,136,18,3,54
8943,2022-07-09 23:48:47,1232,185,18,1,18
3299,2022-07-15 21:12:42,64,73,12,3,36
561,2022-07-25 19:30:18,3643,77,17,3,51
4908,2022-10-21 16:52:30,1546,71,18,2,36
5012,2022-08-05 20:31:40,3919,232,12,8,96
4321,2022-12-07 19:25:30,2774,175,12,4,48
110,2022-07-07 23:15:59,940,125,15,1,15
8144,2022-08-26 22:41:25,3262,98,18,2,36
8817,2022-12-20 19:28:00,2810,241,14,6,84
6925,2022-10-03 12:10:14,206,149,17,6,102
9192,2022-09-11 21:05:31,1534,54,17,4,68
9849,2022-12-11 23:38:28,2329,164,14,6,84
8339,2022-10-07 19:57:50,1641,45,16,9,144
2174,2022-07-06 19:41:37,72,65,16,2,32
3736,2022-07-25 20:51:10,3126,157,15,3,45
9438,2022-10-30 22:31:57,1010,116,15,2,30
7883,2022-12-11 23:15:43,3816,142,16,1,16
6773,2022-09-03 21:36:46,658,160,18,3,54
1656,2022-11-23 03:35:50,3604,221,12,3,36
7821,2022-11-01 19:19:46,950,5,12,1,12
3657,2022-10-03 19:36:52,2523,203,12,5,60
1893,2022-09-05 11:46:04,3468,71,18,1,18
6360,2022-11-02 16:26:38,309,226,12,3,36
3549,2022-11-10 21:12:05,3323,201,12,1,12
5165,2022-12-10 19:54:13,944,121,17,8,136
6302,2022-08-20 19:50:50,1041,40,15,6,90
1813,2022-10-21 22:39:07,2345,122,12,1,12
1734,2022-09-16 23:43:50,3987,214,12,3,36
2137,2022-11-15 16:48:39,3333,156,18,3,54
9310,2022-11-17 20:11:04,3656,73,12,1,12
7140,2022-11-30 19:31:26,300,33,17,3,51
3825,2022-08-27 22:57:21,705,44,15,1,15
9531,2022-12-01 23:01:20,826,236,12,4,48
1480,2022-12-09 19:17:17,1801,96,17,3,51
9449,2022-09-30 09:42:06,1690,102,14,5,70
4068,2022-09-20 23:33:03,410,151,12,7,84
4130,2022-12-31 19:41:17,2889,154,14,1,14
647,2022-09-22 21:33:12,1144,137,12,7,84
2609,2022-07-10 11:21:00,1999,37,18,1,18
3252,2022-08-02 23:10:26,2758,110,17,2,34
575,2022-12-01 23:29:55,93,244,12,8,96
7054,2022-07-20 17:42:17,2172,158,12,1,12
4156,2022-08-22 03:14:38,1894,76,15,1,15
7387,2022-12-02 20:09:17,2357,155,12,9,108
8131,2022-12-23 23:56:55,1803,177,14,2,28
2296,2022-09-28 19:29:13,1346,127,15,7,105
3410,2022-08-10 21:41:20,948,197,12,1,12
917,2022-12-28 12:03:42,425,4,12,2,24
9308,2022-09-11 20:46:27,3090,237,17,10,170
3082,2022-08-16 20:24:02,18,74,14,1,14
9697,2022-12-25 02:15:41,1041,28,17,1,17
8563,2022-11-16 21:14:00,2358,131,18,1,18
8532,2022-07-01 03:59:30,1081,149,17,5,85
943,2022-12-12 20:09:37,1578,170,12,4,48
2988,2022-11-05 12:03:11,2040,208,15,3,45
4543,2022-07-01 19:40:42,563,59,17,2,34
9080,2022-07-31 23:47:06,2571,78,17,7,119
3219,2022-10-11 23:02:54,3505,228,17,3,51
4147,2022-11-02 22:22:04,3674,84,17,3,51
7501,2022-09-30 19:27:12,2938,176,15,3,45
3664,2022-07-19 18:36:20,2047,174,12,5,60
4926,2022-10-15 22:56:08,40,213,12,4,48
6223,2022-12-02 12:48:52,3045,201,12,10,120
3519,2022-11-11 21:04:48,3902,163,12,5,60
7812,2022-07-15 20:34:18,3006,156,18,8,144
1462,2022-09-21 20:15:47,3785,60,12,1,12
9689,2022-12-02 16:06:51,2760,30,12,4,48
5222,2022-07-03 18:22:30,629,237,17,5,85
281,2022-07-02 21:11:16,1153,152,12,2,24
1764,2022-07-19 23:52:52,1542,247,12,5,60
4544,2022-11-09 20:37:40,3828,106,17,1,17
4999,2022-10-26 22:44:21,2031,215,17,5,85
3111,2022-09-15 01:59:56,2261,59,17,3,51
9814,2022-12-24 21:32:47,3311,194,17,2,34
3385,2022-12-03 22:26:53,370,4,12,4,48
4103,2022-09-09 21:23:03,3089,98,18,4,72
932,2022-12-09 20:33:47,3527,74,14,1,14
3768,2022-08-04 22:42:39,744,85,18,10,180
4058,2022-09-10 13:47:00,747,88,15,10,150
8118,2022-12-31 21:11:07,1789,96,17,6,102
2657,2022-10-11 19:09:51,933,97,12,4,48
249,2022-09-14 19:37:27,2612,213,12,5,60
1200,2022-10-14 01:20:54,201,213,12,5,60
7610,2022-10-19 18:26:13,1448,104,18,9,162
1184,2022-12-15 22:45:59,76,149,17,2,34
8104,2022-12-06 18:55:32,1562,78,17,2,34
2928,2022-12-19 15:36:00,3493,178,14,3,42
1646,2022-10-28 12:24:53,551,249,18,1,18
9807,2022-10-05 22:25:47,1305,143,15,5,75
7330,2022-11-21 22:08:20,3415,10,18,4,72
7308,2022-10-14 15:10:31,2544,94,12,2,24
634,2022-07-22 23:44:09,654,133,17,3,51
5126,2022-08-02 06:52:56,2737,86,12,7,84
1514,2022-07-13 20:20:19,1492,76,15,4,60
9755,2022-11-13 02:28:51,3056,90,17,4,68
3917,2022-08-17 19:14:05,1414,47,12,8,96
400,2022-11-12 22:08:40,2947,203,12,4,48
8904,2022-12-11 22:05:09,2875,15,14,3,42
64,2022-07-19 19:27:28,473,223,12,6,72
304,2022-11-04 17:10:57,3405,151,12,5,60
6177,2022-09-29 21:12:33,1220,85,18,2,36
5433,2022-11-27 17:18:34,1783,176,15,2,30
1298,2022-09-03 19:07:58,2095,60,12,2,24
4463,2022-10-03 19:55:32,2790,66,15,3,45
4455,2022-07-21 22:14:46,3811,1,18,3,54
695,2022-08-03 23:24:16,2579,135,12,4,48
2684,2022-11-12 21:25:48,3780,57,12,5,60
2812,2022-12-03 19:40:34,407,208,15,1,15
4066,2022-08-29 23:17:10,3395,210,18,4,72
7957,2022-07-12 21:34:46,945,193,18,1,18
8329,2022-10-21 21:00:18,3592,141,12,5,60
4228,2022-08-09 22:10:20,2498,212,18,2,36
1370,2022-10-28 12:49:09,2747,16,18,2,36
1539,2022-09-22 23:01:05,3344,234,18,2,36
7796,2022-09-06 19:00:17,1533,220,12,1,12
5843,2022-07-06 03:05:27,3706,231,17,2,34
3767,2022-10-29 07:14:42,1015,31,18,9,162
9891,2022-10-15 20:48:42,2817,21,18,2,36
159,2022-10-23 19:41:13,3080,191,15,1,15
9271,2022-11-14 22:52:01,3450,82,17,4,68
224,2022-08-13 12:12:39,706,91,17,1,17
892,2022-08-13 23:56:26,3506,153,18,2,36
1755,2022-10-12 20:59:35,983,189,15,3,45
921,2022-09-25 20:02:48,3215,155,12,3,36
3216,2022-10-25 19:38:57,939,11,12,6,72
1018,2022-11-30 17:24:44,2390,5,12,2,24
570,2022-11-09 22:06:11,834,241,14,3,42
9541,2022-08-21 11:12:33,3174,40,15,2,30
2016,2022-09-20 18:56:57,3580,196,17,4,68
8158,2022-11-03 01:23:42,1087,82,17,4,68
4924,2022-08-09 20:32:16,1210,79,18,1,18
4230,2022-09-24 21:05:20,2301,94,12,2,24
7718,2022-09-27 14:20:27,1247,77,17,6,102
7606,2022-11-17 17:31:05,2577,55,12,3,36
2115,2022-08-12 22:45:45,3269,25,15,1,15
837,2022-08-07 22:23:40,2979,242,12,3,36
3437,2022-08-10 20:34:27,416,244,12,6,72
5096,2022-09-12 12:30:36,3669,217,12,5,60
1396,2022-07-08 09:02:12,1337,3,18,1,18
8022,2022-11-23 23:39:08,607,199,17,3,51
4245,2022-10-22 23:16:32,2186,144,12,5,60
717,2022-07-14 21:44:28,1223,222,18,3,54
6680,2022-07-03 21:57:42,3783,227,12,7,84
1982,2022-11-14 20:52:26,601,243,12,2,24
2323,2022-08-23 14:31:54,1577,170,12,3,36
5629,2022-12-15 20:25:53,2102,219,18,3,54
7750,2022-07-07 22:27:56,2045,116,15,5,75
7920,2022-09-20 19:58:56,1835,216,12,7,84
1944,2022-12-10 21:22:57,2384,49,12,8,96
7568,2022-07-14 21:46:37,1491,164,14,1,14
4711,2022-12-13 19:27:27,3422,81,18,8,144
6241,2022-09-02 23:58:01,3892,20,12,5,60
2444,2022-09-30 20:31:52,2595,44,15,2,30
136,2022-07-14 22:36:47,379,133,17,3,51
8870,2022-07-01 17:28:01,3390,62,17,1,17
3655,2022-08-08 20:46:07,7,168,17,2,34
5398,2022-11-16 22:48:55,348,189,15,2,30
6578,2022-11-19 21:18:47,1660,4,12,2,24
5060,2022-12-11 23:59:32,3639,105,12,1,12
8094,2022-09-30 08:16:54,1106,69,14,6,84
3204,2022-07-11 20:51:44,3505,218,18,2,36
4895,2022-08-09 12:06:12,2859,92,18,2,36
4293,2022-09-22 19:40:51,1400,1,18,9,162
9571,2022-09-19 19:51:52,3431,153,18,3,54
8250,2022-09-03 23:04:51,3939,7,17,3,51
7157,2022-11-03 23:17:18,224,87,18,4,72
9240,2022-09-18 23:19:42,3016,229,17,1,17
8540,2022-09-24 23:29:19,2239,188,18,3,54
6309,2022-08-07 23:44:10,1852,17,12,8,96
471,2022-12-30 23:41:12,2946,84,17,2,34
7084,2022-12-15 22:57:42,3371,35,12,6,72
907,2022-10-18 18:48:36,3833,154,14,4,56
1127,2022-11-05 12:04:33,3860,216,12,3,36
1743,2022-11-18 21:07:49,3571,228,17,4,68
6805,2022-10-04 19:44:49,2646,77,17,1,17
2884,2022-12-13 20:05:26,237,214,12,1,12
7530,2022-09-24 11:05:55,1278,177,14,1,14
3420,2022-10-21 21:21:24,787,7,17,2,34
5949,2022-08-13 19:43:51,888,77,17,2,34
9170,2022-11-08 10:26:46,279,183,16,1,16
2031,2022-10-27 20:32:12,1216,46,17,2,34
5715,2022-12-19 21:06:28,2348,153,18,2,36
7964,2022-12-06 22:35:13,2307,238,12,3,36
2216,2022-11-02 21:33:49,1655,122,12,1,12
6704,2022-10-31 11:01:19,2457,238,12,3,36
8733,2022-09-06 19:13:19,2817,107,12,5,60
4371,2022-10-30 20:55:47,739,132,15,1,15
3438,2022-09-01 22:55:43,1634,111,17,2,34
7583,2022-08-30 02:40:59,3257,227,12,7,84
5705,2022-08-27 21:29:54,2976,76,15,6,90
2250,2022-07-23 22:24:39,724,39,15,1,15
184,2022-10-22 21:47:21,1590,140,17,3,51
7655,2022-07-30 17:47:56,1309,163,12,7,84
4200,2022-11-15 04:16:22,1266,240,14,1,14
6130,2022-08-13 23:49:16,136,217,12,2,24
7560,2022-12-21 23:38:30,1490,28,17,1,17
2624,2022-09-23 22:35:58,3672,134,17,2,34
307,2022-11-05 20:20:58,901,30,12,4,48
1801,2022-10-05 12:58:55,2811,57,12,1,12
6328,2022-08-12 17:09:52,649,18,18,8,144
1879,2022-07-07 17:36:20,3567,192,18,1,18
3976,2022-10-23 07:30:32,332,53,12,4,48
7546,2022-10-22 15:16:03,843,52,17,5,85
9483,2022-09-28 22:37:05,2491,212,18,4,72
3660,2022-12-05 22:37:28,2773,137,12,4,48
6149,2022-10-26 20:45:15,420,79,18,5,90
2052,2022-12-03 00:05:06,3227,49,12,3,36
7741,2022-12-17 23:18:43,2155,171,17,9,153
5720,2022-10-03 21:21:12,2815,169,18,1,18
1877,2022-09-19 22:49:02,2363,140,17,4,68
9810,2022-12-05 22:10:11,2117,210,18,3,54
6506,2022-11-05 21:56:05,513,45,16,2,32
7488,2022-11-24 15:36:43,1580,15,14,2,28
941,2022-09-30 22:07:34,891,149,17,3,51
8805,2022-10-29 22:01:13,2648,89,12,2,24
5369,2022-10-08 19:23:15,826,22,12,1,12
2034,2022-07-20 19:32:19,2865,138,18,5,90
2438,2022-08-03 22:29:34,991,59,17,5,85
8076,2022-11-27 21:54:12,2385,165,17,8,136
2786,2022-07-16 19:45:02,1802,15,14,1,14
8928,2022-08-20 23:40:49,2827,173,18,6,108
7757,2022-07-07 19:54:01,1483,69,14,1,14
1657,2022-12-01 20:29:36,500,169,18,3,54
402,2022-12-07 23:08:03,1992,222,18,3,54
1377,2022-08-13 23:44:05,1689,99,18,3,54
325,2022-12-27 21:44:27,635,115,14,2,28
9609,2022-11-08 19:21:59,2784,202,12,1,12
3233,2022-11-22 19:39:37,2345,174,12,5,60
9750,2022-08-29 21:51:15,1785,59,17,7,119
8292,2022-07-14 20:55:10,1826,133,17,8,136
6334,2022-07-17 04:11:25,3939,119,15,4,60
3472,2022-11-12 01:12:11,2906,193,18,1,18
1392,2022-12-26 21:40:33,3354,216,12,4,48
1881,2022-07-07 19:08:49,2349,78,17,7,119
2558,2022-12-16 15:45:59,1219,235,18,1,18
8090,2022-09-14 21:28:44,130,44,15,1,15
8206,2022-12-17 10:17:01,1569,64,14,3,42
6748,2022-12-25 23:03:25,3073,155,12,4,48
8185,2022-11-03 23:08:19,3190,211,12,4,48
3262,2022-08-11 19:36:38,2615,128,12,3,36
1572,2022-12-31 20:30:13,3678,32,12,2,24
3643,2022-10-15 15:16:45,3120,103,12,7,84
781,2022-10-16 20:32:10,3247,36,18,7,126
9905,2022-11-03 04:34:13,118,207,12,6,72
8756,2022-11-01 07:19:36,637,32,12,1,12
1103,2022-10-08 21:33:21,127,137,12,3,36
2584,2022-09-27 19:42:25,1574,38,15,6,90
5058,2022-08-09 19:54:25,1418,52,17,2,34
3195,2022-07-21 21:12:39,3366,162,12,3,36
6656,2022-07-04 10:21:09,2749,57,12,3,36
3214,2022-11-16 19:16:43,1696,37,18,4,72
2205,2022-10-24 08:39:50,1871,145,17,8,136
7737,2022-10-09 19:50:15,770,125,15,1,15
8343,2022-10-17 22:09:55,2874,28,17,5,85
6346,2022-11-15 22:12:05,1031,96,17,3,51
9275,2022-11-01 22:40:22,2105,89,12,1,12
4139,2022-12-12 22:05:39,2144,216,12,3,36
7744,2022-09-17 22:50:04,1664,144,12,8,96
7997,2022-11-29 19:25:23,2582,29,18,12,216
2474,2022-11-02 21:19:58,473,83,16,6,96
7461,2022-10-26 08:21:03,2486,38,15,3,45
6904,2022-11-20 19:13:16,3630,141,12,5,60
3841,2022-12-30 19:05:34,308,84,17,3,51
1603,2022-09-07 23:51:50,3762,223,12,1,12
8629,2022-07-08 18:17:59,3164,132,15,2,30
3902,2022-12-11 16:10:10,1847,196,17,4,68
9162,2022-10-10 22:28:58,233,229,17,1,17
8872,2022-11-29 04:28:41,3522,111,17,6,102
5994,2022-07-11 19:36:29,1314,104,18,8,144
7520,2022-11-09 07:39:59,1191,213,12,2,24
5077,2022-07-05 19:14:17,2274,4,12,5,60
4683,2022-08-17 20:23:08,912,48,12,5,60
5866,2022-11-17 22:08:20,3213,86,12,3,36
9288,2022-10-27 20:45:12,12,174,12,5,60
7564,2022-08-13 11:00:31,414,233,18,5,90
4276,2022-08-22 23:35:25,3007,92,18,2,36
6785,2022-11-27 20:25:58,3082,49,12,5,60
9759,2022-10-20 21:58:26,3417,32,12,5,60
5107,2022-07-21 07:29:58,1580,65,16,7,112
3821,2022-10-03 21:35:50,461,90,17,1,17
6511,2022-09-02 20:41:44,3435,208,15,4,60
5567,2022-08-12 22:20:04,1775,96,17,4,68
9482,2022-07-24 20:50:28,1461,231,17,2,34
129,2022-10-28 18:13:01,3752,15,14,2,28
5755,2022-12-05 23:17:19,3591,158,12,1,12
4248,2022-12-13 08:12:13,947,97,12,6,72
108,2022-10-22 21:13:41,505,162,12,4,48
3812,2022-10-29 08:56:32,3365,91,17,3,51
508,2022-10-20 22:35:37,2930,97,12,2,24
5955,2022-07-30 11:37:08,382,64,14,1,14
4146,2022-11-03 16:28:49,3044,34,18,2,36
9094,2022-12-06 20:49:33,1718,203,12,2,24
38,2022-10-22 10:22:30,1783,30,12,2,24
6286,2022-09-20 07:53:21,610,69,14,2,28
7850,2022-11-14 05:06:48,2648,74,14,2,28
7516,2022-08-28 12:31:36,1418,133,17,1,17
546,2022-10-26 22:42:32,3426,22,12,1,12
5205,2022-09-06 21:23:11,3234,15,14,4,56
2151,2022-11-22 21:52:55,1564,218,18,1,18
9006,2022-10-05 11:18:50,509,136,18,3,54
3205,2022-12-27 21:22:39,1014,5,12,2,24
4317,2022-09-16 20:21:04,2301,3,18,7,126
3088,2022-11-19 22:38:50,1956,187,15,2,30
4053,2022-10-04 14:41:28,1815,33,17,8,136
9722,2022-09-04 20:16:56,842,214,12,1,12
8821,2022-12-24 22:24:30,938,240,14,8,112
3975,2022-07-27 19:19:00,2293,244,12,2,24
5982,2022-12-09 19:20:22,497,219,18,1,18
8190,2022-09-03 22:56:55,1744,102,14,1,14
6144,2022-07-21 20:40:31,2742,68,12,2,24
5938,2022-07-30 20:31:12,2678,70,12,4,48
1281,2022-11-15 04:11:26,3081,56,18,8,144
2182,2022-12-06 19:06:45,614,196,17,2,34
1316,2022-07-25 19:24:25,1725,110,17,5,85
6539,2022-10-24 15:35:28,3566,19,12,1,12
7187,2022-08-13 08:31:38,3141,29,18,1,18
3794,2022-08-23 19:59:39,345,42,12,4,48
1835,2022-11-16 03:08:31,3397,210,18,1,18
5353,2022-12-26 21:26:37,29,6,18,5,90
5725,2022-07-11 14:42:42,2728,59,17,2,34
5324,2022-07-27 23:46:28,1024,30,12,3,36
4356,2022-07-13 22:53:59,2871,4,12,2,24
6253,2022-07-09 23:01:35,2069,199,17,6,102
1337,2022-07-20 22:35:39,3285,155,12,1,12
607,2022-10-05 21:44:17,2019,55,12,1,12
6206,2022-08-13 20:10:22,3346,80,18,4,72
5861,2022-10-11 15:50:23,2156,172,17,2,34
2466,2022-07-12 07:37:44,1431,129,12,4,48
8107,2022-09-02 22:02:55,1575,137,12,4,48
296,2022-11-23 18:52:02,1376,248,16,4,64
2890,2022-12-15 19:39:52,2380,248,16,1,16
3222,2022-12-29 18:30:30,1372,8,12,3,36
7620,2022-08-18 19:51:37,3011,67,12,3,36
8533,2022-11-06 04:59:45,725,208,15,6,90
7420,2022-12-25 04:10:36,1552,66,15,1,15
4266,2022-10-21 09:20:10,2881,38,15,6,90
1828,2022-09-24 23:57:56,3378,155,12,2,24
3350,2022-11-02 21:42:01,1911,159,12,2,24
344,2022-10-09 14:55:39,2698,63,17,7,119
8597,2022-11-09 23:39:50,3749,76,15,6,90
9565,2022-09-11 00:20:37,3846,142,16,2,32
7456,2022-08-09 22:24:26,1494,92,18,8,144
237,2022-09-19 20:44:42,690,149,17,3,51
5329,2022-07-20 21:16:40,3094,239,18,3,54
5323,2022-07-19 21:20:48,540,115,14,4,56
6018,2022-07-16 09:28:19,593,206,16,2,32
9286,2022-07-24 22:26:08,1336,62,17,6,102
2326,2022-09-12 22:20:56,3221,9,17,7,119
3183,2022-08-29 23:57:36,915,40,15,2,30
2809,2022-08-15 22:59:13,779,28,17,1,17
8768,2022-09-07 01:14:34,2646,219,18,4,72
9207,2022-10-29 22:00:05,2137,4,12,6,72
1341,2022-12-17 21:58:16,2197,195,18,4,72
1288,2022-07-21 20:44:22,1577,190,12,5,60
7444,2022-09-02 23:32:32,3522,176,15,4,60
6507,2022-08-03 11:15:56,1598,32,12,5,60
2599,2022-07-03 19:31:31,2926,84,17,4,68
9395,2022-12-23 21:23:12,2790,189,15,5,75
9328,2022-12-04 13:05:47,1850,228,17,5,85
9127,2022-07-01 10:43:50,18,148,18,3,54
9453,2022-11-21 22:07:23,1307,8,12,9,108
482,2022-11-28 08:55:24,194,59,17,14,238
967,2022-10-29 09:34:23,2184,155,12,1,12
6279,2022-12-12 21:23:03,1440,42,12,5,60
4757,2022-10-31 22:50:03,3635,16,18,4,72
8952,2022-08-26 22:50:45,1588,183,16,3,48
3062,2022-09-25 20:00:42,1882,218,18,7,126
463,2022-07-05 22:26:27,1781,127,15,4,60
1807,2022-07-18 22:00:54,1067,127,15,3,45
6038,2022-12-22 20:41:19,2203,242,12,6,72
8020,2022-10-02 20:33:09,3861,227,12,1,12
5204,2022-07-27 21:26:32,3085,86,12,3,36
3202,2022-07-28 21:39:40,2260,109,12,9,108
5147,2022-11-19 15:05:08,2958,24,17,3,51
1290,2022-09-08 21:40:23,3438,203,12,3,36
9331,2022-11-06 01:44:31,2124,25,15,6,90
8147,2022-11-13 23:07:50,2625,218,18,2,36
5489,2022-12-26 23:32:51,1464,235,18,1,18
201,2022-11-25 21:08:57,2884,165,17,2,34
6013,2022-11-22 20:37:06,3659,104,18,10,180
2573,2022-12-18 20:43:00,3760,184,12,7,84
4810,2022-07-17 08:16:43,2703,45,16,6,96
2677,2022-12-15 22:28:58,2527,211,12,1,12
5860,2022-08-17 16:34:22,260,51,18,4,72
1956,2022-12-13 15:14:02,3274,68,12,1,12
3972,2022-11-09 21:55:43,946,246,18,3,54
5358,2022-09-10 19:16:54,599,95,18,3,54
7914,2022-12-14 21:55:20,2597,187,15,5,75
1080,2022-08-27 23:52:03,2822,213,12,8,96
7804,2022-11-30 21:39:12,2167,119,15,4,60
4178,2022-12-04 23:13:04,2883,11,12,2,24
4865,2022-10-14 23:39:53,454,146,16,3,48
749,2022-09-11 22:56:04,3282,118,12,2,24
1266,2022-09-09 20:27:34,2224,16,18,3,54
2777,2022-12-13 08:53:05,3443,144,12,1,12
9323,2022-12-19 23:49:48,1853,208,15,6,90
8579,2022-09-05 16:43:57,3797,100,18,5,90
2135,2022-11-16 02:07:43,2935,55,12,2,24
4306,2022-09-17 16:35:14,3039,15,14,2,28
7194,2022-11-26 14:15:13,1410,32,12,2,24
4699,2022-09-20 20:02:25,322,249,18,3,54
6317,2022-08-30 19:25:02,2288,166,16,2,32
1214,2022-10-13 22:53:09,1120,193,18,5,90
1624,2022-10-05 06:18:00,1498,232,12,4,48
7358,2022-09-27 13:58:39,3075,71,18,1,18
9668,2022-09-18 10:24:12,2569,146,16,1,16
986,2022-08-08 22:03:07,2646,218,18,2,36
6249,2022-09-11 21:03:04,2680,117,12,1,12
8552,2022-10-01 22:55:03,3946,89,12,2,24
5093,2022-11-14 23:32:12,1790,24,17,4,68
4582,2022-11-13 20:30:27,395,204,14,4,56
2158,2022-10-24 20:41:42,3940,107,12,2,24
691,2022-08-09 19:31:35,1620,40,15,2,30
2493,2022-07-07 23:43:53,865,111,17,4,68
9050,2022-07-01 19:30:53,1473,202,12,4,48
3401,2022-11-28 20:25:46,2119,199,17,1,17
4080,2022-08-10 05:30:27,1744,73,12,9,108
5056,2022-09-05 08:56:58,2612,91,17,2,34
8625,2022-10-10 19:28:01,914,190,12,3,36
2140,2022-12-19 19:31:50,1694,16,18,1,18
639,2022-08-07 20:27:10,3243,71,18,2,36
5804,2022-10-03 19:25:13,465,130,12,2,24
7115,2022-07-23 21:43:43,1232,127,15,1,15
8926,2022-08-26 10:55:54,915,173,18,2,36
5808,2022-08-18 21:09:45,3645,18,18,1,18
7026,2022-07-09 19:32:47,408,16,18,4,72
1089,2022-10-13 02:31:08,1057,100,18,2,36
5859,2022-08-22 18:24:29,3796,79,18,2,36
4344,2022-07-31 20:37:16,2043,180,15,7,105
3480,2022-09-21 23:55:47,315,98,18,3,54
5483,2022-08-03 20:05:41,1169,68,12,2,24
2611,2022-07-20 23:02:03,245,134,17,5,85
549,2022-10-08 17:01:02,1732,229,17,5,85
1555,2022-09-11 19:06:47,3150,57,12,4,48
1811,2022-07-13 21:11:01,2867,207,12,4,48
2513,2022-09-24 23:24:16,3539,148,18,3,54
8927,2022-11-03 22:59:32,3323,42,12,7,84
7238,2022-08-10 23:17:04,629,128,12,3,36
9985,2022-09-17 22:25:48,203,119,15,2,30
2944,2022-07-09 21:14:09,1091,34,18,11,198
6281,2022-07-30 21:47:11,2244,86,12,1,12
2832,2022-07-28 22:16:44,1410,114,18,7,126
107,2022-09-23 22:04:41,2312,48,12,2,24
9578,2022-07-28 22:56:58,3548,18,18,12,216
6244,2022-07-07 06:58:47,2734,249,18,4,72
8309,2022-09-21 22:09:39,3455,192,18,4,72
9336,2022-08-17 20:47:04,2372,181,12,1,12
611,2022-10-22 08:22:07,2393,183,16,2,32
375,2022-09-21 11:03:18,1673,222,18,3,54
3626,2022-07-18 21:51:35,2449,188,18,6,108
3941,2022-09-15 10:32:04,2084,181,12,6,72
9206,2022-09-14 19:59:33,3098,169,18,6,108
4893,2022-12-05 22:18:29,779,110,17,2,34
8778,2022-10-01 06:09:21,3781,56,18,7,126
5172,2022-09-25 07:02:46,791,32,12,1,12
2743,2022-11-13 16:57:23,2465,58,15,2,30
7532,2022-10-02 20:06:05,3655,148,18,9,162
258,2022-11-27 08:17:16,3817,122,12,4,48
3459,2022-07-26 20:02:58,3451,128,12,6,72
2610,2022-07-29 19:46:30,3456,15,14,1,14
5114,2022-10-05 22:09:29,1311,44,15,1,15
235,2022-10-13 20:26:42,3187,9,17,3,51
66,2022-10-05 21:53:10,2419,116,15,3,45
1400,2022-11-25 11:57:04,3200,195,18,2,36
9508,2022-08-19 06:40:23,1879,142,16,4,64
5203,2022-10-11 22:11:49,1118,14,18,1,18
4852,2022-11-23 21:59:41,1533,244,12,3,36
3093,2022-07-05 07:10:32,3253,180,15,3,45
1673,2022-10-25 19:16:40,965,27,12,2,24
9362,2022-11-05 09:41:35,1009,179,12,6,72
8787,2022-11-21 21:55:01,3891,161,15,1,15
9155,2022-07-10 19:59:31,406,14,18,1,18
1953,2022-09-20 21:20:40,3449,32,12,4,48
2484,2022-07-30 23:39:55,1770,76,15,4,60
1242,2022-09-11 21:07:54,457,244,12,5,60
4176,2022-10-04 23:49:04,2090,69,14,9,126
6841,2022-11-05 20:12:52,3470,34,18,1,18
3666,2022-10-27 19:06:14,2217,153,18,2,36
3683,2022-11-21 23:38:07,2882,236,12,1,12
612,2022-12-16 19:32:01,1655,43,12,4,48
1175,2022-10-19 20:32:50,2483,133,17,1,17
8478,2022-07-04 20:36:43,2489,174,12,7,84
9295,2022-07-02 20:09:20,889,39,15,6,90
4977,2022-09-29 19:51:59,2144,152,12,1,12
3532,2022-11-06 22:08:55,3005,30,12,5,60
5758,2022-11-12 07:25:36,588,25,15,2,30
6234,2022-10-28 21:40:25,2664,81,18,2,36
5964,2022-10-10 20:00:14,1070,182,17,1,17
3086,2022-10-08 23:41:23,917,248,16,5,80
8775,2022-09-25 19:27:13,1107,203,12,5,60
848,2022-12-04 22:19:37,1215,120,16,2,32
4378,2022-09-08 18:30:07,246,123,16,3,48
7548,2022-07-03 22:42:57,3472,11,12,3,36
2957,2022-07-15 15:12:57,3701,19,12,2,24
6073,2022-12-04 08:47:06,2730,177,14,2,28
8011,2022-08-11 19:02:20,1618,201,12,7,84
8,2022-07-25 20:07:04,2478,246,18,2,36
1157,2022-08-27 23:00:48,2596,69,14,4,56
